VA_DATE,VOLCANO_NAME,VOLCANO_ID,OBS_DATE,OBS_LOWALT,OBS_HIGHALT,OBS_CONTOUR,FCST+6_DATE,FCST+6_LOWALT,FCST+6_HIGHALT,FCST+6_CONTOUR,FCST+12_DATE,FCST+12_LOWALT,FCST+12_HIGHALT,FCST+12_CONTOUR,FCST+18_DATE,FCST+18_LOWALT,FCST+18_HIGHALT,FCST+18_CONTOUR
201711221304,REVENTADOR,352010,201711221215,SFC,FL160,N0011W07758S0003W07739S0005W07741N0002W07805N0011W07758,201711221830,SFC,FL160,N0012W07758S0003W07739S0005W07740N0002W07805N0012W07758,201711230030,SFC,FL160,N0012W07758S0003W07738S0005W07740N0002W07805N0012W07758,201711230630,SFC,FL160,N0013W07758S0003W07739S0005W07741N0002W07804N0013W07758
201711220710,REVENTADOR,352010,201711230645,SFC,FL150,N0002W07753S0000W07740S0008W07740S0005W07753N0002W07753,201711231300,SFC,FL150,N0005W07757S0000W07738S0008W07738S0005W07759N0005W07757,201711231900,SFC,FL150,N0000W07759S0001W07738S0008W07737S0010W07759N0000W07759,201711240100,SFC,FL150,N0000W07759S0001W07738S0009W07738S0011W07759N0000W07759
201711220257,REVENTADOR,352010,201711220230,SFC,FL150,N0002W07802S0002W07740S0004W07740S0014W07802N0002W07802,201711220830,SFC,FL150,N0002W07815S0001W07740S0004W07740S0020W07814N0002W07815,201711221430,None,None,NO ASH,201711222030,None,None,NO ASH
201711220254,REVENTADOR,352010,201711220230,SFC,FL150,N0002W07802S0002W07740S0004W07740S0014W07802N0002W07802,201711220830,SFC,FL150,N0002W07815S0001W07740S0004W07740S0020W07814N0002W07815,201711221430,None,None,NO ASH,201711222030,None,None,NO ASH
201711212150,REVENTADOR,352010,201711212130,SFC,FL150,N0016W07834S0004W07740S0006W07740S0016W07834N0016W07834,201711220330,SFC,FL150,N0017W07858N0010W07815S0012W07814S0018W07858N0017W07858,201711220930,None,None,NO ASH,201711221530,None,None,NO ASH
201711192014,REVENTADOR,352010,201711191945,SFC,FL140,S0003W07739S0007W07738S0010W07745S0006W07747S0003W07739,201711200200,SFC,FL140,S0002W07739S0004W07738S0013W07739S0012W07747S0002W07739,201711200800,SFC,FL140,S0002W07740S0004W07738S0014W07738S0013W07747S0002W07740,201711201400,SFC,FL140,S0001W07753S0004W07739S0007W07738S0010W07752S0001W07753
201711190304,REVENTADOR,352010,201711190230,SFC,FL140,S0002W07740S0049W07635S0104W07710S0008W07744S0002W07740,201711190830,SFC,FL140,S0002W07737S0042W07725S0043W07750S0005W07742S0002W07737,201711191430,SFC,FL140,S0002W07741S0005W07735S0043W07743S0042W07813S0002W07741,201711192030,SFC,FL140,S0003W07741S0005W07737S0043W07722S0044W07753S0003W07741
201711182144,REVENTADOR,352010,201711182115,SFC,FL140,S0004W07739S0016W07713S0026W07723S0006W07741S0004W07739,201711190330,SFC,FL140,S0003W07740S0005W07738S0027W07725S0028W07745S0003W07740,201711190930,SFC,FL140,S0002W07739S0027W07723S0029W07742S0005W07740S0002W07739,201711191530,SFC,FL140,S0002W07740S0005W07737S0029W07750S0020W07806S0002W07740
201711180129,REVENTADOR,352010,201711180100,SFC,FL150,S0005W07738S0029W07658S0053W07716S0008W07740S0005W07738,201711180700,SFC,FL150,S0005W07737S0023W07709S0042W07720S0009W07738S0005W07737,201711181300,None,None,NO ASH,201711181900,None,None,NO ASH
201711170441,REVENTADOR,352010,201711170415,SFC,FL170,S0003W07740S0007W07736S0017W07742S0011W07748S0003W07740,201711171030,SFC,FL170,S0003W07738S0006W07737S0022W07749S0011W07750S0003W07738,201711171630,SFC,FL170,S0004W07739S0005W07737S0024W07744S0014W07752S0004W07739,201711172230,SFC,FL170,S0004W07740S0007W07736S0023W07744S0014W07752S0004W07740
201711140504,REVENTADOR,352010,201711140445,SFC,FL200,N0003W07838S0001W07738S0005W07739S0011W07838N0003W07838,201711141100,SFC,FL200,N0003W07839S0001W07740S0005W07738S0013W07838N0003W07839,201711141700,SFC,FL200,N0003W07838S0001W07738S0004W07738S0013W07838N0003W07838,201711142300,SFC,FL200,N0003W07840S0002W07740S0006W07740S0013W07838N0003W07840
201711140434,REVENTADOR,352010,201711140400,SFC,FL200,N0008W07841N0000W07738S0004W07737S0010W07841N0008W07841,201711141000,SFC,FL200,N0009W07842N0000W07738S0003W07738S0010W07841N0009W07842,201711141600,SFC,FL200,N0009W07843N0001W07738S0003W07737S0011W07840N0009W07843,201711142200,SFC,FL200,N0008W07842N0001W07737S0004W07738S0012W07840N0008W07842
201711131714,REVENTADOR,352010,201711131645,SFC,FL170,S0002W07759S0004W07740S0005W07740S0008W07759S0002W07759,201711132300,SFC,FL170,S0001W07759S0003W07739S0006W07739S0008W07759S0001W07759,201711140500,None,None,NO ASH,201711141100,None,None,NO ASH
201711131152,REVENTADOR,352010,201711131130,SFC,FL200,N0002W07829S0001W07741S0005W07741S0014W07828N0002W07829,201711131730,SFC,FL200,N0004W07832S0000W07739S0007W07740S0016W07830N0004W07832,201711132330,SFC,FL200,N0004W07831S0000W07740S0006W07740S0016W07830N0004W07831,201711140530,SFC,FL200,N0004W07832S0001W07739S0006W07739S0016W07830N0004W07832
201711130621,REVENTADOR,352010,201711130600,SFC,FL200,N0001W07838S0001W07739S0005W07738S0011W07838N0001W07838,201711131200,SFC,FL200,N0002W07838S0001W07739S0006W07738S0012W07838N0002W07838,201711131800,SFC,FL200,N0001W07831S0001W07739S0007W07738S0013W07830N0001W07831,201711140000,SFC,FL200,N0002W07836S0001W07739S0007W07738S0013W07836N0002W07836
201711130034,REVENTADOR,352010,201711130000,SFC,FL200,S0004W07739S0005W07739S0014W07800S0011W07801S0004W07739,201711130600,SFC,FL200,S0001W07801S0004W07739S0005W07739S0006W07802S0001W07801,201711131200,None,None,NO ASH,201711131800,None,None,NO ASH
201711122138,REVENTADOR,352010,201711202015,SFC,FL200,S0005W07744S0008W07744S0008W07746S0005W07746S0005W07744,201711210230,None,None,NO ASH,201711210830,None,None,NO ASH,201711211430,None,None,NO ASH
201711121502,REVENTADOR,352010,201711121415,SFC,FL200,S0003W07741S0007W07736S0031W07811S0016W07819S0003W07741,201711122030,SFC,FL200,S0002W07741S0010W07737S0032W07812S0015W07821S0002W07741,201711130230,SFC,FL200,S0001W07741S0004W07738S0029W07814S0011W07824S0001W07741,201711130830,SFC,FL200,S0003W07740S0008W07736S0028W07817S0010W07821S0003W07740
201711120923,REVENTADOR,352010,201711120900,SFC,FL220,S0008W07756S0013W07753S0016W07758S0009W07802S0008W07756,201711121500,SFC,FL220,S0001W07741S0007W07735S0030W07803S0022W07811S0001W07741,201711122100,SFC,FL220,S0001W07741S0004W07734S0037W07743S0031W07756S0001W07741,201711130300,SFC,FL220,S0000W07740S0003W07734S0032W07758S0024W07807S0000W07740
201711120325,REVENTADOR,352010,201711120300,SFC,FL160,S0004W07740S0005W07739S0014W07757S0005W07758S0004W07740,201711120900,SFC,FL160,S0004W07740S0005W07739S0016W07802S0005W07804S0004W07740,201711121500,SFC,FL160,S0002W07806S0004W07739S0005W07739S0014W07805S0002W07806,201711122100,SFC,FL160,S0002W07805S0004W07739S0005W07739S0014W07805S0002W07805
201711112134,REVENTADOR,352010,201711112115,SFC,FL160,S0005W07740S0005W07739S0014W07745S0007W07749S0005W07740,201711120330,SFC,FL160,S0005W07739S0005W07739S0016W07755S0005W07759S0005W07739,201711120930,SFC,FL160,S0005W07739S0005W07739S0017W07755S0005W07759S0005W07739,201711121530,SFC,FL160,S0005W07740S0005W07739S0018W07755S0007W07759S0005W07740
201711101747,REVENTADOR,352010,201711101715,SFC,FL140,S0002W07752S0004W07739S0005W07739S0010W07750S0002W07752,201711102330,SFC,FL140,S0002W07759S0004W07740S0005W07739S0012W07759S0002W07759,201711110530,SFC,FL140,S0002W07758S0004W07740S0005W07739S0013W07759S0002W07758,201711111130,SFC,FL140,S0001W07759S0004W07740S0005W07739S0013W07758S0001W07759
201711092329,REVENTADOR,352010,201711092300,SFC,FL140,N0020W07735N0013W07721S0007W07738S0005W07741N0020W07735,201711100500,SFC,FL140,N0029W07708S0007W07736S0004W07740N0025W07729N0029W07708,201711101100,None,None,NO ASH,201711101700,None,None,NO ASH
201711090955,REVENTADOR,352010,201711090930,SFC,FL140,N0009W07734S0006W07738S0005W07740N0008W07741N0009W07734,201711091530,SFC,FL140,N0010W07758S0005W07737S0008W07740S0002W07804N0010W07758,201711092130,SFC,FL140,N0002W07802S0002W07737S0007W07737S0012W07804N0002W07802,201711100330,SFC,FL140,N0003W07803S0002W07737S0006W07738S0011W07804N0003W07803
201711081235,REVENTADOR,352010,201711081200,SFC,FL190,N0016W07740S0000W07738S0002W07742N0015W07748N0016W07740,201711081800,SFC,FL190,N0022W07744S0004W07736S0006W07740N0017W07755N0022W07744,201711090000,None,None,NO ASH,201711090600,None,None,NO ASH
201711080052,REVENTADOR,352010,201711080015,SFC,FL190,N0020W07717S0040W07653S0041W07659S0008W07739S0002W07739N0020W07717,201711080630,SFC,FL190,N0018W07653S0043W07654S0008W07739S0002W07740N0018W07653,201711081230,None,None,NO ASH,201711081830,None,None,NO ASH
201711072152,REVENTADOR,352010,201711072115,SFC,FL190,S0004W07738S0012W07719S0021W07725S0006W07740S0004W07738,201711080330,None,None,NO ASH,201711080930,None,None,NO ASH,201711081530,None,None,NO ASH
201711070957,REVENTADOR,352010,201711070930,SFC,FL190,S0005W07738S0040W07731S0039W07747S0006W07741S0005W07738,201711071530,None,None,NO ASH,201711072130,None,None,NO ASH,201711080330,None,None,NO ASH
201711070459,REVENTADOR,352010,201711070430,SFC,FL190,S0005W07736S0022W07721S0028W07735S0007W07742S0005W07736,201711071030,None,None,NO ASH,201711071630,None,None,NO ASH,201711072230,None,None,NO ASH
201711052332,REVENTADOR,352010,201711052315,SFC,FL210,N0000W07737S0002W07737S0002W07740S0000W07740N0000W07737,201711060530,None,None,NO ASH,201711061130,None,None,NO ASH,201711061730,None,None,NO ASH
201711050958,REVENTADOR,352010,201711050915,SFC,FL160,N0001W07734S0004W07731S0005W07739S0004W07739N0001W07734,201711051530,SFC,FL160,N0001W07733S0003W07731S0005W07739S0003W07739N0001W07733,201711052130,None,None,NO ASH,201711060330,None,None,NO ASH
201711050354,REVENTADOR,352010,201711050315,SFC,FL160,N0004W07725S0005W07725S0005W07739S0004W07740N0004W07725,201711050930,SFC,FL160,N0004W07720S0005W07718S0005W07739S0004W07739N0004W07720,201711051530,SFC,FL160,N0004W07719S0005W07718S0005W07739S0004W07739N0004W07719,201711052130,SFC,FL160,N0004W07720S0004W07717S0005W07739S0004W07740N0004W07720
201711042156,REVENTADOR,352010,201711042130,SFC,FL170,S0002W07740S0005W07720S0010W07720S0006W07739S0002W07740,201711050330,SFC,FL170,S0003W07740S0006W07723S0012W07726S0005W07740S0003W07740,201711050930,SFC,FL170,S0003W07740S0005W07737S0025W07747S0021W07755S0003W07740,201711051530,SFC,FL170,S0002W07740S0007W07736S0022W07755S0015W07800S0002W07740
201711041011,REVENTADOR,352010,201711040945,SFC,FL180,N0008W07719S0001W07713S0005W07739S0003W07740N0008W07719,201711041600,SFC,FL180,N0008W07716S0001W07711S0005W07739S0003W07740N0008W07716,201711042200,SFC,FL180,N0008W07715S0001W07710S0006W07740S0003W07740N0008W07715,201711050400,SFC,FL180,N0010W07714S0001W07709S0006W07739S0003W07740N0010W07714
201711031551,REVENTADOR,352010,201711031530,SFC,FL140,N0000W07720S0008W07719S0007W07740S0002W07740N0000W07720,201711032130,SFC,FL140,S0002W07716S0013W07716S0007W07741S0003W07740S0002W07716,201711040330,SFC,FL140,S0003W07737S0022W07726S0023W07740S0004W07740S0003W07737,201711040930,SFC,FL140,S0002W07740S0011W07717S0025W07726S0007W07741S0002W07740
201711030958,REVENTADOR,352010,201711030915,SFC,FL140,N0017W07732S0003W07716S0013W07742S0005W07746N0017W07732,201711031530,SFC,FL140,N0010W07729S0007W07720S0009W07741S0003W07744N0010W07729,201711032130,SFC,FL140,N0018W07710S0007W07702S0007W07739S0002W07740N0018W07710,201711040330,SFC,FL140,N0004W07659S0019W07701S0007W07739S0002W07739N0004W07659
201711030954,REVENTADOR,352010,201711030915,SFC,FL140,N0017W07732S0003W07716S0013W07742S0005W07746N0017W07732,201711031530,SFC,FL140,N0010W07729S0007W07720S0009W07741S0003W07744N0010W07729,201711032130,SFC,FL140,N0018W07710S0007W07702S0007W07739S0002W07740N0018W07710,201711040330,SFC,FL140,N0004W07659S0019W07701S0007W07739S0002W07739N0004W07659
201711030407,REVENTADOR,352010,201711030400,SFC,FL140,N0019W07738N0002W07713S0003W07736S0000W07738N0019W07738,201711031000,SFC,FL140,N0020W07734N0001W07711S0003W07735N0001W07738N0020W07734,201711031600,SFC,FL140,N0019W07729S0004W07715S0004W07737N0000W07738N0019W07729,201711032200,SFC,FL140,N0014W07721S0008W07715S0004W07737N0001W07738N0014W07721
201711022211,REVENTADOR,352010,201711022155,SFC,FL160,S0005W07738S0047W07723S0047W07751S0008W07739S0005W07738,201711030400,SFC,FL160,S0006W07737S0036W07738S0032W07810S0006W07741S0006W07737,201711031000,None,None,NO ASH,201711031600,None,None,NO ASH
201711021631,REVENTADOR,352010,201711021600,SFC,FL160,S0004W07740S0005W07740S0011W07746S0007W07749S0004W07740,201711022200,SFC,FL160,S0004W07740S0005W07739S0016W07746S0010W07749S0004W07740,201711030400,SFC,FL160,S0004W07740S0005W07740S0011W07749S0005W07750S0004W07740,201711031000,SFC,FLF160,S0004W07740S0005W07740S0011W07749S0005W07750S0004W07740
201711020501,REVENTADOR,352010,201711020445,SFC,FL140,N0025W07817S0002W07740S0005W07741N0008W07827N0025W07817,201711021100,SFC,FL140,N0011W07826S0002W07739S0006W07740S0005W07828N0011W07826,201711021700,SFC,FL140,N0005W07829S0002W07740S0006W07738S0010W07829N0005W07829,201711022300,SFC,FL140,S0002W07740S0006W07738S0021W07829S0004W07831S0002W07740
201711012319,REVENTADOR,352010,201711012300,SFC,FL140,S0004W07738S0010W07735S0037W07755S0012W07804S0004W07738,201711020500,SFC,FL140,S0004W07815S0004W07738S0010W07737S0037W07814S0004W07815,201711021100,None,None,NO ASH,201711021700,None,None,NO ASH
201710311306,REVENTADOR,352010,201710311230,SFC,FL120,S0001W07741S0006W07734S0050W07744S0047W07759S0001W07741,201710311830,None,None,NO ASH,201710010030,SFC,FL120,S0001W07742S0005W07734S0053W07755S0044W07807S0001W07742,201710010630,SFC,FL120,S0000W07741S0005W07734S0047W07808S0036W07819S0000W07741
201710310802,REVENTADOR,352010,201710310730,SFC,FL120,S0002W07737S0038W07659S0051W07719S0006W07740S0002W07737,201710311330,SFC,FL120,S0004W07742S0005W07738S0053W07715S0057W07751S0004W07742,201710311930,SFC,FL120,S0004W07741S0006W07739S0100W07747S0046W07816S0004W07741,201710010130,SFC,FL120,S0004W07744S0004W07737S0056W07725S0057W07755S0004W07744
201710301801,REVENTADOR,352010,201710301715,SFC,FL280,S0008W07756S0011W07751S0025W07758S0020W07810S0013W07805S0008W07756,201710302330,SFC,FL280,S0039W07950S0049W07932S0114W07926S0106W07951S0046W07957S0039W07950,201710310530,None,None,NO ASH,201710311130,None,None,NO ASH
201710291551,REVENTADOR,352010,201710291530,SFC,FL170,S0005W07738S0011W07735S0020W07733S0031W07737S0038W07744S0040W07756S0039W07802S0034W07800S0023W07748S0007W07740S0005W07738,201710292130,SFC,FL170,S0005W07738S0012W07733S0020W07729S0031W07735S0038W07743S0040W07756S0037W07801S0033W07800S0029W07752S0017W07743S0008W07740S0005W07738,201710300330,None,None,NO ASH,201710300930,None,None,NO ASH
201710281639,REVENTADOR,352010,201710281615,SFC,FL150,N0013W07821S0002W07740S0009W07740S0008W07818N0013W07821,201710282230,SFC,FL150,N0014W07821S0003W07740S0008W07737S0011W07820N0014W07821,201710290430,SFC,FL150,N0016W07820S0002W07740S0009W07740S0009W07819N0016W07820,201710291030,SFC,FL150,N0023W07823S0004W07739S0008W07739S0004W07824N0023W07823
201710281113,REVENTADOR,352010,201710281045,SFC,FL150,N0010W07822S0002W07738S0011W07741S0014W07825N0010W07822,201710281700,SFC,FL150,N0014W07824S0000W07739S0009W07740S0011W07828N0014W07824,201710282300,SFC,FL150,N0016W07825S0002W07737S0008W07741S0008W07828N0016W07825,201710290500,SFC,FL150,N0014W07826S0001W07739S0008W07739S0008W07828N0014W07826
201710271834,REVENTADOR,352010,201710271800,SFC,FL210,N0042W07807N0032W07752N0017W07802N0027W07817N0042W07807,201710280000,None,None,NO ASH,201710280600,None,None,NO ASH,201710281200,None,None,NO ASH
201710271242,REVENTADOR,352010,201710271215,SFC,FL280,N0015W07738S0004W07738S0006W07741S0001W07801N0015W07751N0015W07738,201710271830,SFC,FL180,N0029W07829N0026W07826N0012W07842N0018W07843N0029W07829,201710280030,None,None,NO ASH,201710280630,SFC,FL180,N0019W07803S0004W07737S0007W07738N0003W07820N0019W07803
201710271201,REVENTADOR,352010,201710271115,SFC,FL280,N0014W07738S0004W07738S0006W07741N0001W07751N0013W07750N0014W07738,201710271730,SFC,FL180,N0019W07749S0004W07738S0007W07740N0004W07807N0019W07749,201710272330,None,None,NO ASH,201710280530,SFC,FL180,N0019W07803S0004W07737S0007W07738N0003W07820N0019W07803
201710271150,REVENTADOR,352010,201710271115,SFC,FL180,N0016W07747S0004W07737S0006W07740N0002W07802N0016W07747,201710271730,SFC,FL180,N0019W07749S0004W07738S0007W07740N0004W07807N0019W07749,201710272330,None,None,NO ASH,201710280530,SFC,FL180,N0019W07803S0004W07737S0007W07738N0003W07820N0019W07803
201710271045,REVENTADOR,352010,201710271015,SFC,FL190,N0021W07746N0010W07740N0002W07755N0011W07759N0021W07746,201710271630,SFC,FL190,N0014W07744S0006W07737S0007W07740N0010W07756N0014W07744,201710272230,SFC,FL190,N0013W07746S0006W07738S0007W07740N0009W07758N0013W07746,201710280430,SFC,FL190,N0011W07752S0005W07738S0007W07740N0005W07805N0011W07752
201710270626,REVENTADOR,352010,201710270600,SFC,FL190,N0012W07746N0012W07731S0005W07738S0007W07740N0012W07746,201710271200,None,None,NO ASH,201710271800,SFC,FL190,N0011W07748S0007W07736S0007W07740N0004W07801N0011W07748,201710280000,SFC,FL190,N0012W07742S0007W07736S0008W07739N0005W07758N0012W07742
201710270438,REVENTADOR,352010,201710270415,SFC,FL190,N0024W07746N0023W07728S0007W07738S0005W07742N0024W07746,201710271030,SFC,FL190,N0025W07752S0006W07738S0007W07741N0021W07806N0025W07752,201710271630,SFC,FL190,N0024W07755S0006W07736S0008W07740N0019W07810N0024W07755,201710272230,SFC,FL190,N0022W07802S0005W07736S0007W07740N0013W07817N0022W07802
201710270241,REVENTADOR,352010,201710270215,SFC,FL190,N0012W07743N0012W07734S0007W07734S0008W07742N0012W07743,201710270830,SFC,FL190,N0019W07748S0006W07736S0008W07743N0017W07758N0019W07748,201710271430,SFC,FL190,N0018W07753S0008W07734S0007W07740N0016W07807N0018W07753,201710272030,SFC,FL190,N0018W07752S0007W07734S0008W07741N0015W07808N0018W07752
201710262104,REVENTADOR,352010,201710262015,SFC,FL190,N0018W07730N0016W07724S0005W07737S0004W07741N0018W07730,201710270230,SFC,FL190,N0025W07744N0023W07737S0005W07737S0005W07741N0025W07744,201710270830,SFC,FL190,N0027W07745S0004W07736S0006W07740N0026W07755N0027W07745,201710271430,SFC,FL190,N0022W07802S0004W07737S0005W07740N0013W07813N0022W07802
201710261209,REVENTADOR,352010,201710261145,SFC,FL200,N0024W07716N0012W07705S0004W07737S0002W07739N0024W07716,201710261800,SFC,FL200,N0028W07733N0020W07717S0003W07737S0002W07740N0028W07733,201710270000,SFC,FL200,N0029W07742N0029W07727S0002W07737S0001W07741N0029W07742,201710270600,SFC,FL200,N0028W07746S0001W07739S0002W07741N0021W07801N0028W07746
201710260612,REVENTADOR,352010,201710260530,SFC,FL200,N0001W07749N0000W07744S0005W07749S0017W07746S0020W07749S0005W07753N0001W07749,201710261130,SFC,FL200,N0001W07758S0003W07740S0006W07739S0014W07758N0001W07758,201710261730,None,None,NO ASH,201710262330,None,None,NO ASH
201710260042,REVENTADOR,352010,201710260015,SFC,FL180,N0012W07737N0007W07728S0003W07737S0002W07740N0012W07737,201710260630,None,None,NO ASH,201710261230,None,None,NO ASH,201710261830,None,None,NO ASH
201710251857,REVENTADOR,352010,201710251830,SFC,FL180,N0008W07731N0001W07718S0007W07737S0001W07739N0008W07731,201710260030,None,None,NO ASH,201710260630,None,None,NO ASH,201710261230,None,None,NO ASH
201710251309,REVENTADOR,352010,201710261245,SFC,FL180,N0010W07720S0001W07714S0004W07729N0000W07731N0010W07720,201710261900,SFC,FL180,N0030W07635N0014W07625N0008W07647N0017W07653N0030W07635,201710270100,None,None,NO ASH,201710270700,None,None,NO ASH
201710250708,REVENTADOR,352010,201710250645,SFC,FL200,N0021W07735N0018W07725S0005W07736S0002W07741N0021W07735,201710251300,SFC,FL200,N0025W07736N0023W07723S0006W07736S0004W07741N0025W07736,201710251900,SFC,FL200,N0028W07738N0023W07724S0005W07736S0004W07740N0028W07738,201710260100,SFC,FL200,N0029W07749N0028W07734S0004W07737S0005W07741N0029W07749
201710250128,REVENTADOR,352010,201710250100,SFC,FL200,N0011W07740N0011W07729S0007W07737S0008W07742N0011W07740,201710250700,SFC,FL200,N0013W07737S0008W07735S0008W07741N0013W07749N0013W07737,201710251300,SFC,FL200,N0013W07737S0008W07735S0007W07743N0013W07749N0013W07737,201710251900,SFC,FL200,N0013W07739N0013W07728S0008W07736S0007W07741N0013W07739
201710241940,REVENTADOR,352010,201710241915,SFC,FL200,N0012W07740N0012W07728S0007W07736S0007W07741N0012W07740,201710250130,SFC,FL200,N0013W07744N0013W07732S0007W07736S0007W07741N0013W07744,201710250730,SFC,FL200,N0013W07737S0007W07735S0008W07741N0013W07751N0013W07737,201710251330,SFC,FL200,N0014W07744N0014W07731S0008W07735S0008W07742N0014W07744
201710241450,REVENTADOR,352010,201710241415,SFC,FL200,N0017W07748S0005W07738S0007W07740N0011W07754N0017W07748,201710242030,SFC,FL200,N0035W07746S0005W07738S0005W07741N0029W07756N0035W07746,201710250230,SFC,FL200,N0035W07746S0005W07738S0006W07741N0029W07755N0035W07746,201710250830,SFC,FL200,N0034W07745S0006W07738S0005W07741N0029W07755N0034W07745
